address,category,date,title,lng,lat
台北市八德路一段一號,Entertainment,2016/07/10 19:00,手嶌葵 10th Anniversary Concert in Taipei,121.5294408,25.044149899999997
台北市信義區松壽路22號,Entertainment,2016/07/10 17:00,KONOMI SUZUKI 1st ASIA TOUR in Taiwan,121.56786000000001,25.035503100000003
台北市中正區羅斯福路三段244巷2號,Entertainment,2016/07/22 23:50,徐靖玟 X 福馬林男孩 / DSPS,121.5313002,25.0171185
台北市中正區思源街一號,Entertainment,2016/07/12 21:00,Know stage sessions @PIPE Vol.4 激膚,121.53025290000001,25.013285999999997
台北市羅斯福路四段200號,Entertainment,2016/07/14 19:30, ▧ Don`t Know Where It Is ▧ - DYGL / 黃玠瑋 Zooey Wonder / 洪申豪,121.53665500000001,25.010911800000002
台北市中正區羅斯福路三段244巷2號,Entertainment,2016/07/14 21:00,Four Motion 5 / Fang-Shu Li Trio,121.5313002,25.0171185
台北市中正區思源街一號,Entertainment,2016/07/14 19:30,【7/14】Asia Series 2016,121.53025290000001,25.013285999999997
台北市中正區思源街一號,Entertainment,2016/07/14 19:30,【雙日聯票】Asia Series 2016,121.53025290000001,25.013285999999997
台北市大安區安和路一段65號,Entertainment,2016/07/16 19:30,極光飆高音英雄會 ,121.55183259999998,25.037338300000002
台北市大安區羅斯福路四段1號,Entertainment,2016/07/16 19:30,2016 Bii 畢書盡 Catch Your Double Eye 演唱會,121.5338507,25.0169587
台北市中正區羅斯福路三段244巷2號,Entertainment,2016/07/19 21:00,姚光庭 / 黎謙「真實。」,121.5313002,25.0171185
台北市思源街1號,Entertainment,2016/07/02 19:30,Major Fresh - Special Guest: FAUXE feat. 許時 /  獨聲子 / 夜貓組 / TB DAMN & More,121.53025290000001,25.013285999999997
台北市中正區思源街一號,Entertainment,2016/06/30 08:00,Know stage sessions @PIPE 第二彈 沙羅曼蛇,121.53025290000001,25.013285999999997
台北市中正區羅斯福路三段244巷2號,Entertainment,2016/06/29 06:00,無先生 / Playmess,121.5313002,25.0171185
台北市中正區思源街一號,Entertainment,2016/06/22 19:30,Know stage sessions @PIPE 首發場 川秋沙,121.53025290000001,25.013285999999997
台北市中正區羅斯福路三段244巷2號,Entertainment,2016/07/17 09:00,毛恩足 Danubak / 林曉培 Shino,121.5313002,25.0171185
台北市中正區羅斯福路三段244巷2號,Entertainment,2016/06/24 13:30,JazzOn Band & Friends,121.5313002,25.0171185
台北市復興南路一段107巷5弄18號,Entertainment,2016/06/24 20:00,尋 Find,121.5451637,25.044154100000004
台北市中正區八德路一段1號,Entertainment,2016/06/23 20:00,6/23 台北場_滅火器 - 早安台灣 島嶼巡迴,121.5294408,25.044149899999997
台北市中山區玉門街1號,Entertainment,2016/06/21 19:30,THE PEEK-A-BOO~Great Designers ,121.52175390000001,25.070327600000002
台北市中正區八德路一段1號,Entertainment,2016/06/22 21:00,6/22 台北場_滅火器 - 早安台灣 島嶼巡迴,121.5294408,25.044149899999997
台北市中正區羅斯福路三段244巷2號,Entertainment,2016/06/26 21:00,指南星 / 甘苦人,121.5313002,25.0171185
台北市信義區松壽路12號,Entertainment,2016/06/26 19:00,2016 MTV最強音演唱會 第三站 最強新勢力,121.5660665,25.03531
台北市羅斯福路四段92號,Entertainment,2016/06/26 13:30,2016第七屆數位藝術表演獎 決選實地演出,121.5349726,25.0136509
台北市西寧南路177 號,Entertainment,2016/06/25 14:00,《流動flow》,121.50613229999999,25.0421875
台北市中正區羅斯福路三段244巷2號,Entertainment,2016/06/25 21:00,廢結合CrapUnited / 眠腦Sleeping Brain,121.5313002,25.0171185
台北市中正區思源街一號,Entertainment,2016/06/25 23:00,PIPE Presents “LUR”Summer tour 2016最終站,121.53025290000001,25.013285999999997
台北市中正區杭州南路一段147號,Entertainment,2016/06/25 20:00,6/25 台北場_滅火器 - 早安台灣 島嶼巡迴,121.5246081,25.0359633
台北市中正區羅斯福路三段244巷2號,Entertainment,2016/07/04 20:30,Funky Brothers 放客兄弟 / Dizparity X Barkher - 吠人,121.5313002,25.0171185
