title,cate,lat,lng,addr,date
【免費服務】3/19-國道馬拉松賽前肌內效防護貼紮,Sports,25.0660098,121.51565749999996,台北市大同區昌吉街55號2樓207教室,2016-03-19 05:30~2016-03-19 12:30
SCHOOL OF DARTS in 台灣 2016 七月站,Sports,25.0531991,121.56504879999999,台北市松山區南京東路五段251巷40號,2016-07-09 04:00~2016-07-10 14:00
Jingle Mingle 聖誕老公公把我們飛輪都借走了!!,Sports,25.0412324,121.55201369999996,台北市忠孝東路四段200號13樓,2016-12-13 01:00~2016-12-22 15:00
【福斯好故事講座系列-FOX體育台網球知音】,Sports,25.0454815,121.53112729999998,三創生活園區5F Clapper Theater (台北市中正區市民大道三段2號5F),2016-06-26 06:00~2016-06-26 07:00
怪獸夜談 NO.05  談「體育素養」,Sports,25.032963600000002,121.56542680000008,台北市中正區汀州路三段160巷底,2016-09-09 11:00~2016-09-09 13:00
​林書豪臺大校園分享會—第十節：籃球高級,Sports,25.021672935047444,121.53529423792885,106台北市大安區羅斯福路四段1號,2016-06-13 11:00~2016-06-13 12:30
阿斯坦加瑜伽體驗:: 練習如何讓我們平靜的面對人生困境,Sports,25.04165,121.55010049999999,PURE YOGA忠孝館（台北市忠孝東路四段151號3樓）,2016-06-18 06:00~2016-06-18 07:30
G-Shock Taipei Bboy City World Final 2016 觀賽票預售,Sports,25.0690982598927,121.52435027832644,10452 臺北市中山區玉門街1號,2016-11-21 11:00~2016-12-17 01:45
岱我飛翔—我的棒球路  國泰陽岱鋼分享會,Sports,25.0464839,121.54097890000004,台北市八德路二段260號3樓,2016-01-08 11:30~2016-01-08 12:30
全民瘋運動3.0：親子律動免費課程-7,Sports,25.0339538,121.54055040000004,台北市大安區信義路三段143號,2016-09-03 07:00~2016-09-03 08:00
持續擴大招生-自由重量訓練班(季費專案),Sports,25.032963600000002,121.56542680000008,台北市中正區汀州路三段160巷底,2016-12-31 16:00~2017-01-06 14:00
全民瘋運動3.0：親子律動免費課程-5,Sports,25.1325101,121.4992082,台北市北投區光明路22號,2016-08-20 05:00~2016-08-20 06:30
長距離自由式技巧與訓練講座,Sports,25.031398506212103,121.52235052322091,100台北市中正區愛國東路158號,2016-11-12 05:00~2016-11-12 09:00
全民瘋運動3.0-滾輪、按摩球實作課程 免費講座,Sports,25.089097199999998,121.52284729999997,臺北市基河路132號B1,2016-09-17 01:00~2016-09-17 02:30
全民瘋運動3.0 Lady好敢動14-派對雙響炮，運動加熱舞,Sports,25.0169587,121.53385070000002,臺北市大安區羅斯福路四段一號,2016-09-24 02:30~2016-09-24 04:00
好日生活節 X 樹梢野餐輕旅行_3月(已額滿),Sports,25.0613756,121.51144929999998,台北市延平北路二段239號,2016-03-26 01:00~2016-03-26 05:00
全民瘋運動3.0：親子律動免費課程-2,Sports,25.0279247,121.4957273,萬華區東園街19號2樓,2016-07-24 01:00~2016-07-24 02:30
全民瘋運動3.0：親子律動免費課程-4,Sports,25.0433609,121.56747300000006,信義區松隆路36號3樓,2016-08-13 01:00~2016-08-13 02:30
[怪獸訓練八月限時開放] 一對一教學體驗課,Sports,25.032963600000002,121.56542680000008,台北市中正區汀州路三段160巷底,2016-08-06 01:00~2016-08-31 13:00
音樂×心率 TomTom跑步訓練班,Sports,25.028465,121.53413300000001,台北市大安區新生南路二段60號,2016-01-31 06:00~2016-01-31 08:00
